catalogid,id,weight,minimumorder,maximumorder,date_created,description,extended_description,keywords,sorting,thumbnail,image1,image2,image3,image4,realmedia,related,accessories,shipcost,imagecaption1,imagecaption2,imagecaption3,imagecaption4,title,metatags,displaytext,eproduct_password,eproduct_random,eproduct_expire,eproduct_path,eproduct_serial,eproduct_instructions,homespecial,categoryspecial,hide,free_shipping,nontax,notforsale,giftcertificate,userid,last_update,extra_field_1,extra_field_2,extra_field_3,extra_field_4,extra_field_5,extra_field_6,extra_field_7,extra_field_8,extra_field_9,extra_field_10,extra_field_11,extra_field_12,extra_field_13,usecatoptions,qtyoptions,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,hide_1,hide_2,hide_3,hide_4,hide_5,hide_6,hide_7,hide_8,hide_9,hide_10,minorderpkg,listing_displaytype,show_out_stock,pricing_groupopt,qtydiscount_opt,loginlevel,redirectto,accessgroup,self_ship,tax_code,eproduct_reuseserial,nonsearchable,instock_message,outofstock_message,backorder_message,height,width,depth,reward_points,reward_disable,reward_redeem,filename,fractional_qty,gtin
655,15WTD-2,10,1,0,6/14/2012,"11"" Wood Tray Divider For BFH15 (Cabinet Not Included)","15"" Wood Tray Divider",,0,assets/images/014878511_thumbnail.jpg,assets/images/014878511.jpg,,,,,,,0,Wood Tray Divider,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,2/23/2015 15:20,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
656,WRK1830,75,1,0,11/15/2006,"18"" X 30"" Wine Storage Rack Cabinet","Wine Storage Rack Cabinet 18"" Wide x 30"" Tall x 12"" Deep ",Wine Storage Rack Cabinet ,76,assets/images/wrk_thumbnail.jpg,assets/images/wrk.jpg,,,,,,,0,Wine Storage Rack Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 17:38,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
657,GMDAW1230,5,1,0,11/15/2006,Mullion Door For AW1230,Mullion Door For AW1230 (Glass Not Included),Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:43,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
658,GMDAW1236,5,1,0,11/15/2006,Mullion Door For AW1236,Mullion Door For AW1236 (Glass Not Included),Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:43,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
659,GMDAW1242,5,1,0,11/15/2006,Mullion Door For AW1242,Mullion Door For AW1242 (Glass Not Included),Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:43,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
660,MEP1530,5,1,0,11/15/2006,Matching Door Panel 15 x 30,"Matching Door End Panel 14.5"" Wide x 28.5"" Tall Use For 30"" x 15"" Deep Cabinets",Matching Island End Panel,60,assets/images/mtep_thumbnail.jpg,assets/images/mtep.jpg,,,,,,,0,Matching Island End Panel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:22,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
661,MEP1536,5,1,0,11/15/2006,Matching End Panel 15 x 36,"Matching Door End Panel 14.5"" Wide x 34.75"" Tall Use For 36"" Tall x 15"" Deep Cabinets",Matching Island End Panel,60,assets/images/mtep_thumbnail.jpg,assets/images/mtep.jpg,,,,,,,0,Matching Island End Panel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:22,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
662,MEP1542,5,1,0,11/15/2006,"Matching End Panel 15"" Deep x 42"" Tall","Matching Door End Panel 14.5"" Wide x 40.75"" Tall Use For 42"" Tall x 15"" Deep Cabinets",Matching Island End Panel,60,assets/images/mtep_thumbnail.jpg,assets/images/mtep.jpg,,,,,,,0,Matching Island End Panel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:23,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,15,42,1,0,0,0,,0,
664,MEP1836,5,1,0,11/15/2006,Matching End Panel 18 x 36,Matching Base End Panel 18x36,Matching Island End Panel,60,assets/images/mtep_thumbnail.jpg,assets/images/mtep.jpg,,,,,,,0,Matching Island End Panel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:23,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,18,1,0,0,0,,0,
665,MEP1842,5,1,0,11/15/2006,Matching End Panel 18 x 42,Matching Base End Panel 18x42,Matching Island End Panel,60,assets/images/mtep_thumbnail.jpg,assets/images/mtep.jpg,,,,,,,0,Matching Island End Panel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:23,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,42,18,1,0,0,0,,0,
666,MEP2136,5,1,0,11/15/2006,Matching End Panel 21 x 36,Matching Base End Panel 21 x 36,Matching Island End Panel,60,assets/images/mtep_thumbnail.jpg,assets/images/mtep.jpg,,,,,,,0,Matching Island End Panel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:23,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,21,1,0,0,0,,0,
667,MEP2142,5,1,0,11/15/2006,Matching End Panel 21 x 42,Matching Base End Panel 21 x 42,Matching Island End Panel,60,assets/images/mtep_thumbnail.jpg,assets/images/mtep.jpg,,,,,,,0,Matching Island End Panel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:23,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,42,21,1,0,0,0,,0,
668,CH36,100,1,0,11/15/2006,"36"" Chimney Hood","36"" Chimney Hood Requires 39"" Of Space",Chimney Hood,15,assets/images/chimney hood 1_thumbnail.jpg,assets/images/chimney hood 1.jpg,assets/images/ChimneyHood2.jpg,,,,,,0,Chimney Hood,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:30,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,36,24,0,0,0,,,
669,CH48,100,1,0,11/15/2006,"48"" Chimney Hood","48"" Wide Chimney Hood Requires 51"" Of Wall Space",Chimney Hood,15,assets/images/chimney hood 1_thumbnail.jpg,assets/images/chimney hood 1.jpg,assets/images/ChimneyHood2.jpg,,,,,,0,Chimney Hood,Chimney Hood Dimensions,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:32,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,48,24,0,0,0,,,
672,BDSTR-FG,1,1,0,11/15/2006,Black Distressed With Ginger Under Tone Door Sample,Custom Color Door Samples / Shipping Included In Sample Door Price,Door Sample,85,assets/images/Door Colors/blk_dst_copy.jpg,assets/images/Door Colors/blk_dst.jpg,,,,,,,0,Black Distressed GInger,,,,,,,,0,0,,0,,0,0,0,1,0,0,0,Online Cabinets Admin,10/12/2015 15:04,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,17,11,2,0,0,0,,0,
689,AG18,35,1,0,11/15/2006,"18"" Straight Appliance Garage","18""W x 18""H x 12"" Deep Straight Appliance Garage",Appliance Garage,0,assets/images/ag_thumbnail.jpg,assets/images/ag.jpg,,,,,,,0,Appliance Garage,,,,RTA Kichen Cabinets,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,11/20/2015 12:41,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,0,,0,0,,,,18,18,12,0,0,0,rta_kitchen_cabinet.html,0,
690,AG24,35,1,0,11/15/2006,24 Straight Appliance Garage,"24""W x 18""H x 12"" Deep Straight Appliance Garage",Appliance Garage,0,assets/images/ag_thumbnail.jpg,assets/images/ag.jpg,,,,,,,0,Appliance Garage,,,,RTA Kichen Cabinets,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,10/8/2014 10:05,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,18,24,12,0,0,0,rta_kitchen_cabinet.html,,
691,AG30,35,1,0,11/15/2006,30 Straight Appliance Garage,"30""W x 18""H x 12"" Deep Straight Appliance Garage",Appliance Garage,0,assets/images/ag_thumbnail.jpg,assets/images/ag.jpg,,,,,,,0,Appliance Garage,,,,RTA Kichen Cabinets,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/10/2014 13:40,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,18,30,12,0,0,0,rta_kitchen_cabinet.html,,
692,WSHAKER,1,1,0,1/9/2013,White Shaker Door Sample,White Shaker Door Sample,"White Shaker Cabinet Door Sample, White RTA Cabinets, White Shaker Cabinet, White Door Cabinets",0,assets/images/Door Colors/whiteshaker_thumbnail.jpg,assets/images/Door Colors/WhiteShaker.jpg,,,,,,,0,White Shaker,,,,,,,,0,0,,0,,0,0,0,1,0,0,0,Online Cabinets Admin,10/12/2015 15:07,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,17,11,1,0,0,0,,0,
693,TSILEG,0,1,0,1/17/2013,Tapered Smooth Island Leg,"Tapered, Smooth Wood Post (Island Leg). 3-3/4"" x 3-3/4"" x 35-1/2""",Cabinet Island Leg Post,0,assets/images/islandleg_thumbnail.jpg,assets/images/islandleg.jpg,,,,,,,0,Island Leg,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:10,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,36,4,4,0,0,0,,,
694,Mission Post,0,1,0,1/17/2013,Square Mission Post,"Square Mission Post 3-3/4 x 3-3/4"" x 35-1/2""",Cabinet Island Leg Post,0,assets/images/missionpost_thumbnail.jpg,assets/images/missionpost.jpg,,,,,,,0,Mission Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:10,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,36,4,4,0,0,0,,,
695,TAFP,0,1,0,1/17/2013,Turned Acanthus Fluted Post,"Turned Acanthus/Fluted Post (Island Leg). 3-3/4"" x 3-3/4"" x 42""",Cabinet Island Post,0,assets/images/turnedacanthusflutedpost_thumbnail.jpg,assets/images/turnedacanthusflutedpost.jpg,,,,,,,0,Turned Acanthus Fluted Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,4,4,0,0,0,,,
696,SWP,0,1,0,1/17/2013,Shaker Wood Post,"Shaker Wood Post (Island Leg). 3-1/2"" x 3-1/2"" x 35-1/2""",Cabinet Post,0,assets/images/shakerwoodpost_thumbnail.jpg,assets/images/shakerwoodpost.jpg,,,,,,,0,Shaker Wood Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,4,4,0,0,0,,,
697,TCP,0,1,0,1/17/2013,Traditional Corner Post,"Traditional Corner Post 2-3/4"" x 2-3/4"" x 35-1/2",Cabinet Corner Post,0,assets/images/traditionalcornerpost_thumbnail.jpg,assets/images/traditionalcornerpost.jpg,,,,,,,0,Traditional Corner Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,3,3,0,0,0,,,
698,CCP,0,1,0,1/17/2013,Grape Corner Post,"Grape Corner Post 2-3/4"" x 2-3/4"" x 35-1/2""",Cabinet Corner Post,0,assets/images/grapecornerpost_thumbnail.jpg,assets/images/grapecornerpost.jpg,,,,,,,0,Traditional Corner Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,3,3,0,0,0,,,
699,ACP,8,1,0,1/17/2013,Acanthus Corner Post,"Acanthus Corner Post 2-3/4"" x 2-3/4"" x 35-1/2""",Cabinet Corner Post,0,assets/images/acanthuscornerpost_thumbnail.jpg,assets/images/acanthuscornerpost.jpg,,,,,,,0,Traditional Corner Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,8/21/2015 11:32,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,3,3,0,0,0,,,
700,SRP,0,1,0,1/17/2013,Split Reeded Post,"Wood Post with Reed Pattern (Island Leg). 3-1/2"" x 1-3/4"" x 35-1/2"". (P2 Split in Half)",Cabinet Corner Post,0,assets/images/splitreededpost_thumbnail.jpg,assets/images/splitreededpost.jpg,,,,,,,0,Split Reeded Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:12,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,3,3,0,0,0,,,
701,STP,0,1,0,1/17/2013,Split Turned Post,"Turned Wood Post (Island Leg). 3-1/2"" x 1-3/4"" x 35-1/2"". (P1 Split in Half)",Cabinet Wood Post,0,assets/images/splitturnedwoodpost_thumbnail.jpg,assets/images/splitturnedwoodpost.jpg,,,,,,,0,Split Turned Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:12,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,3,3,0,0,0,,,
702,MSBBC,0,1,0,1/17/2013,Mission Style Bar Bracket Corbel,"Mission Style Bar Bracket Corbel. 3"" x 6"" x 14"".",Cabinet Wood Post,0,assets/images/missionstylebarbracketcorbel_thumbnail.jpg,assets/images/missionstylebarbracketcorbel.jpg,,,,,,,0,Mission Bar Bracket Corbel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:12,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,14,3,14,0,0,0,,,
703,MSC,0,1,0,1/17/2013,Mission Style Corbel,"Mission Style Corbel 5"" x 6"" x 14""",Cabinet Wood Corbel,0,assets/images/missionstylecorbel_thumbnail.jpg,assets/images/missionstylecorbel.jpg,,,,,,,0,Mission Corbel,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:13,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,14,5,6,0,0,0,,,
704,SBFOOT,0,1,0,1/17/2013,Shaker Bunn Foot,"Shaker Style Bunn Foot. 3-1/2"" x 4-1/2"".",Cabinet Bunn Foot,0,assets/images/shbf_thumbnail.jpg,assets/images/shbf.jpg,,,,,,,0,Shaker Bunn Foot,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:13,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,5,5,3,0,0,0,,,
705,TRDBF,0,1,0,1/17/2013,Turned Bunn Foot,"Turned Bunn Foot 4"" x 6""",Cabinet Bunn Foot,0,assets/images/trdbf_thumbnail.jpg,assets/images/trdbf.jpg,,,,,,,0,Turned Bunn Foot,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:13,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
706,RPFC,0,1,0,1/17/2013,Rounded Pedestal Foot Corner,"Rounded Pedestal Foot Corner 6-3/4"" x 6-3/4"" x 4""",Cabinet Bunn Foot,0,assets/images/roundedpedestalfoorcorner_thumbnail.jpg,assets/images/roundedpedestalfoorcorner.jpg,,,,,,,0,Rounded Pedestal Foot Corner,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:13,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
707,PDSTFL,0,1,0,1/17/2013,Pedestal Foot Left,"Pedestal Foot Left 6"" x 1"" x 4""",Cabinet Bunn Foot,0,assets/images/pedestalfootleft_thumbnail.jpg,assets/images/pedestalfootleft.jpg,,,,,,,0,Pedestal Foot Left,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:14,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
708,PDSTFR,0,1,0,1/17/2013,Pedestal Foot Right,"Pedestal Foot Right 6"" x 1"" x 4""",Cabinet Bunn Foot,0,assets/images/pedestalfootright_thumbnail.jpg,assets/images/pedestalfootright.jpg,,,,,,,0,Pedestal Foot Right,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:14,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
709,HOLN,0,1,0,1/17/2013,Half Onlay Left,"10""-1/4x 3/4"" x 3-1/2"" Half Onlay, Left Side",Cabinet Bunn Foot,0,assets/images/halfonlayleft_thumbnail.jpg,assets/images/halfonlayleft.jpg,,,,,,,0,Half Onlay Left,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:14,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
710,HCONL36,0,1,0,1/17/2013,Hand Carved Onlay 36,"36-7/16"" x 1"" x 7-1/2"" Hand Carved Onlay",Cabinet Onlay,0,assets/images/hconl_thumbnail.jpg,assets/images/hconl.jpg,,,,,,,0,Hand Carved Onlay 36,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:14,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
711,GRPONL,0,1,0,1/17/2013,Grape Onlay,"20"" x 3/4"" x 5-5/8"" Grape Onlay",Cabinet Onlay,0,assets/images/grapeonlay_thumbnail.jpg,assets/images/grapeonlay.jpg,,,,,,,0,Grape Onlay,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:15,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
712,HCONL20,0,1,0,1/17/2013,Hand Carved Onlay 20,"20"" x 3/4"" x 4-1/4"" Hand Carved Onlay",Cabinet Onlay,0,assets/images/hconl20_thumbnail.jpg,assets/images/hconl20.jpg,,,,,,,0,Hand Carved Onlay 20,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:15,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
713,RVCWDS,10,1,0,6/14/2012,DROP-IN COOKWARE DRAWER ORGANIZER,"5389-CR REV-A-SHELF DROP-IN COOKWARE DRAWER ORGANIZER 17-1/2""W X 12""D X 8-3/4""H",,0,assets/images/cookwaredrawerorganizer_thumbnail.jpg,assets/images/cookwaredrawerorganizer.jpg,,,,,,,0,Cookware Drawer Organizer,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 13:40,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
714,WSOPPC,10,1,0,6/14/2012,WOOD SLIDE-OUT POT & PAN CADDY,"WOOD SLIDE-OUT POT & PAN CADDY WITH 2 SLIDING SHELVES/2 SIDE RACKS ATTACHED TO TOP SLIDING SHELF, Nickel FENCE, BIRCH FINISH Dimensions 20"" W x 14"" T x 22"" D",,0,assets/images/woodslideoutpotcaddy_thumbnail.jpg,assets/images/woodslideoutpotcaddy.jpg,,,,,,,0,Slide Out Pot Caddy,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 13:46,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,14,20,22,0,0,0,,,
